Athlete,Profile Link 1,Profile Link 2,event,time,,,,position,,,,venue,meeting,date,venue-link,category
Moray Anderson,http://powerof10.info/athletes/profile.aspx?athleteid=4787,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=4787,10K,32:02,,,,5,,,,Grangemouth,GRANGEMOUTH ROUND THE HOUSES 10km,13 Mar 05,http://powerof10.info/results/results.aspx?meetingid=0&event=10K&venue=Grangemouth&date=13-Mar-05,SEN
Moray Anderson,http://powerof10.info/athletes/profile.aspx?athleteid=4787,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=4787,10K,32:57,,,,1,,,,Anstruther,EAST NEUK 10km Fife,25 Sep 05,http://powerof10.info/results/results.aspx?meetingid=0&event=10K&venue=Anstruther&date=25-Sep-05,SEN
Moray Anderson,http://powerof10.info/athletes/profile.aspx?athleteid=4787,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=4787,800,1:58.21,,,,3,1,,,Grangemouth,FALKIRK OPEN Grangemouth,4 Aug 04,http://powerof10.info/results/results.aspx?meetingid=0&event=800&venue=Grangemouth&date=4-Aug-04,SEN
Moray Anderson,http://powerof10.info/athletes/profile.aspx?athleteid=4787,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=4787,800,1:59.75,,,,2,2,,,Grangemouth,FALKIRK OPEN Grangemouth,2 Jun 04,http://powerof10.info/results/results.aspx?meetingid=0&event=800&venue=Grangemouth&date=2-Jun-04,SEN
Moray Anderson,http://powerof10.info/athletes/profile.aspx?athleteid=4787,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=4787,1500,3:58.76,,,,ht,,,,Glasgow (S),|SUNDAY MAIL SCOTTISH CHAMPIONSHIPS Scotstoun a=14, b=15|,15 Aug 04,http://powerof10.info/results/results.aspx?meetingid=0&event=1500&venue=Glasgow+(S)&date=15-Aug-04,SEN
Moray Anderson,http://powerof10.info/athletes/profile.aspx?athleteid=4787,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=4787,1500,3:59.0,,,,6,,,,Wishaw, SCOTTISH MEN'S LEAGUE Division 1,25 Jul 04,http://powerof10.info/results/results.aspx?meetingid=0&event=1500&venue=Wishaw&date=25-Jul-04,SEN
Moray Anderson,http://powerof10.info/athletes/profile.aspx?athleteid=4787,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=4787,1500,4:01.6,,,,3,,,,Aberdeen,SCOTTISH MEN'S LEAGUE Division One Aberdeen,20 Jun 04,http://powerof10.info/results/results.aspx?meetingid=0&event=1500&venue=Aberdeen&date=20-Jun-04,SEN
Moray Anderson,http://powerof10.info/athletes/profile.aspx?athleteid=4787,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=4787,1500,4:03.66,,,,2,C,,,Glasgow (S),BMC,8 Aug 04,http://powerof10.info/results/results.aspx?meetingid=92&event=1500&venue=Glasgow+(S)&date=8-Aug-04,SEN
Moray Anderson,http://powerof10.info/athletes/profile.aspx?athleteid=4787,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=4787,1500,4:06.49,,,,10,,,,Glasgow (S),|SUNDAY MAIL SCOTTISH CHAMPIONSHIPS Scotstoun a=14, b=15|,15 Aug 04,http://powerof10.info/results/results.aspx?meetingid=0&event=1500&venue=Glasgow+(S)&date=15-Aug-04,SEN
Moray Anderson,http://powerof10.info/athletes/profile.aspx?athleteid=4787,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=4787,5000,15:50.1,,,,2,,,,Edinburgh,SCOTTISH MEN'S LEAGUE Division 1,22 Aug 04,http://powerof10.info/results/results.aspx?meetingid=0&event=5000&venue=Edinburgh&date=22-Aug-04,SEN
Moray Anderson,http://powerof10.info/athletes/profile.aspx?athleteid=4787,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=4787,5M,26:40,,,,4,,,,Turnhouse,|CORSTORPHINE 5 Turnhouse, West Edinburgh|,9 Jun 04,http://powerof10.info/results/results.aspx?meetingid=0&event=5M&venue=Turnhouse&date=9-Jun-04,SEN
Moray Anderson,http://powerof10.info/athletes/profile.aspx?athleteid=4787,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=4787,HM,73:26,,,,2,,,,Alloa,ALLOA HALF-MARATHON,21 Mar 04,http://powerof10.info/results/results.aspx?meetingid=0&event=HM&venue=Alloa&date=21-Mar-04,SEN
Moray Anderson,http://powerof10.info/athletes/profile.aspx?athleteid=4787,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=4787,Mar,2:47:03,,,,428,,,,|Paris, FRA|,Paris Marathon,4 Apr 04,http://powerof10.info/results/results.aspx?meetingid=22471&event=Mar&venue=Paris%2c+FRA&date=4-Apr-04,SEN
Moray Anderson,http://powerof10.info/athletes/profile.aspx?athleteid=4787,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=4787,SHORT,15:03,,,,2,,,,Edinburgh,|JOG SCOTLAND CORPORATE 5km Inverleith Park, Edinburgh|,28 Jul 04,http://powerof10.info/results/results.aspx?meetingid=0&event=SHORT&venue=Edinburgh&date=28-Jul-04,SEN
Moray Anderson,http://powerof10.info/athletes/profile.aspx?athleteid=4787,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=4787,1500,3:58.60,,,,1,C,,,Glasgow (S),BMC Grand Prix,30 Aug 03,http://powerof10.info/results/results.aspx?meetingid=61&event=1500&venue=Glasgow+(S)&date=30-Aug-03,SEN
Moray Anderson,http://powerof10.info/athletes/profile.aspx?athleteid=4787,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=4787,1500,4:06.9,,,,3,,,,Grangemouth,SCOTTISH MEN'S LEAGUE D2 Grangemouth,8 Jun 03,http://powerof10.info/results/results.aspx?meetingid=0&event=1500&venue=Grangemouth&date=8-Jun-03,SEN
Moray Anderson,http://powerof10.info/athletes/profile.aspx?athleteid=4787,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=4787,1500,4:06.99,,,,3,h2,,,Grangemouth,FALKIRK OPEN Grangemouth,2 Jul 03,http://powerof10.info/results/results.aspx?meetingid=0&event=1500&venue=Grangemouth&date=2-Jul-03,SEN
Moray Anderson,http://powerof10.info/athletes/profile.aspx?athleteid=4787,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=4787,1500,4:07.7,,,,3,,,,Wishaw,D2,22 Jun 03,http://powerof10.info/results/results.aspx?meetingid=0&event=1500&venue=Wishaw&date=22-Jun-03,SEN
Moray Anderson,http://powerof10.info/athletes/profile.aspx?athleteid=4787,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=4787,1500,4:04.03,,,,3,,,,Grangemouth,FALKIRK OPEN Grangemouth,4 Sep 02,http://powerof10.info/results/results.aspx?meetingid=0&event=1500&venue=Grangemouth&date=4-Sep-02,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,60,7.31,i,,,3,1.8,,,Edinburgh,Edinburgh AC Open Meeting,28 Feb 16,http://powerof10.info/results/results.aspx?meetingid=165127&event=60&venue=Edinburgh&date=28-Feb-16,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,60,7.33,i,,,2,2.7,,,Edinburgh,Edinburgh AC Open Meeting,28 Feb 16,http://powerof10.info/results/results.aspx?meetingid=165127&event=60&venue=Edinburgh&date=28-Feb-16,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,11.23,,-1.0,,1,A,,,Grangemouth,Scottish Athletics League Division 2,8 May 16,http://powerof10.info/results/results.aspx?meetingid=165316&event=100&venue=Grangemouth&date=8-May-16,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,11.24,,1.1,,1,A,,,Aberdeen,Scottish Athletics League Division 2,12 Jun 16,http://powerof10.info/results/results.aspx?meetingid=165318&event=100&venue=Aberdeen&date=12-Jun-16,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,11.29,,0.7,,2,1,,,Meadowmill,East Lothian Open,30 Apr 16,http://powerof10.info/results/results.aspx?meetingid=169942&event=100&venue=Meadowmill&date=30-Apr-16,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,11.35,,,,1,A,,,Grangemouth,Central & South of Scotland League Division 2,29 May 16,http://powerof10.info/results/results.aspx?meetingid=170029&event=100&venue=Grangemouth&date=29-May-16,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,11.37,,-1.2,,1,1,,,Grangemouth,Grangemouth Open Graded,4 May 16,http://powerof10.info/results/results.aspx?meetingid=169990&event=100&venue=Grangemouth&date=4-May-16,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,11.38,,-0.8,,1,1,,,Livingston,Livingston Open Meeting,13 Apr 16,http://powerof10.info/results/results.aspx?meetingid=164385&event=100&venue=Livingston&date=13-Apr-16,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,11.43,,-0.1,,2,A,,,Grangemouth,Scottish Athletics League Division 2,27 Aug 16,http://powerof10.info/results/results.aspx?meetingid=165315&event=100&venue=Grangemouth&date=27-Aug-16,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,11.53,,-0.5,,1,1,,,Edinburgh,Edinburgh & Lothian Trials,10 Apr 16,http://powerof10.info/results/results.aspx?meetingid=164383&event=100&venue=Edinburgh&date=10-Apr-16,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,11.60,,,,1,11,,,Grangemouth,Grangemouth Open Graded,7 Sep 16,http://powerof10.info/results/results.aspx?meetingid=170040&event=100&venue=Grangemouth&date=7-Sep-16,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,11.65,,-0.4,,1,1,,,Meadowmill,Athletics East Lothian Open Graded,3 Sep 16,http://powerof10.info/results/results.aspx?meetingid=181093&event=100&venue=Meadowmill&date=3-Sep-16,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,150,17.05,,,,1,1,,,Grangemouth,Grangemouth Open Graded,4 May 16,http://powerof10.info/results/results.aspx?meetingid=169990&event=150&venue=Grangemouth&date=4-May-16,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,22.56,,1.8,,1,1,,,Meadowmill,East Lothian Open,30 Apr 16,http://powerof10.info/results/results.aspx?meetingid=169942&event=200&venue=Meadowmill&date=30-Apr-16,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,22.61,,-1.0,,1,A,,,Aberdeen,Scottish Athletics League Division 2,12 Jun 16,http://powerof10.info/results/results.aspx?meetingid=165318&event=200&venue=Aberdeen&date=12-Jun-16,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,23.10,,-0.4,,2,1,,,Edinburgh,Edinburgh & Lothian Trials,10 Apr 16,http://powerof10.info/results/results.aspx?meetingid=164383&event=200&venue=Edinburgh&date=10-Apr-16,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,23.11,,-1.3,,2,A,,,Grangemouth,Scottish Athletics League Division 2,27 Aug 16,http://powerof10.info/results/results.aspx?meetingid=165315&event=200&venue=Grangemouth&date=27-Aug-16,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,23.17,,-0.8,,1,1,,,Livingston,Livingston Open Meeting,24 Aug 16,http://powerof10.info/results/results.aspx?meetingid=164388&event=200&venue=Livingston&date=24-Aug-16,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,400,50.41,i,,,2,h3,,,Emirates Arena,Scottish National U17 / Senior Championships,30 Jan 16,http://powerof10.info/results/results.aspx?meetingid=153797&event=400&venue=Emirates+Arena&date=30-Jan-16,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,400,50.57,i,,,3,s2,,,Emirates Arena,Scottish National U17 / Senior Championships,30 Jan 16,http://powerof10.info/results/results.aspx?meetingid=153797&event=400&venue=Emirates+Arena&date=30-Jan-16,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,400,50.70,,,,1,A,,,Kilmarnock,Central & South of Scotland League Division 2,28 Aug 16,http://powerof10.info/results/results.aspx?meetingid=170032&event=400&venue=Kilmarnock&date=28-Aug-16,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,LJ,4.79,,,,5,A,,,Grangemouth,Central & South of Scotland League Division 2,29 May 16,http://powerof10.info/results/results.aspx?meetingid=170029&event=LJ&venue=Grangemouth&date=29-May-16,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,LJ,4.79,,,,1,B,,,Kilmarnock,Central & South of Scotland League Division 2,28 Aug 16,http://powerof10.info/results/results.aspx?meetingid=170032&event=LJ&venue=Kilmarnock&date=28-Aug-16,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,60,7.37,i,,,3,9,,,Grangemouth,Grangemouth Stadium Open Graded Meeting,2 Dec 15,http://powerof10.info/results/results.aspx?meetingid=148318&event=60&venue=Grangemouth&date=2-Dec-15,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,11.11,,1.2,,2,1,,,Grangemouth,Grangemouth Stadium Open Graded Meeting,2 Sep 15,http://powerof10.info/results/results.aspx?meetingid=136864&event=100&venue=Grangemouth&date=2-Sep-15,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,11.16,w,3.2,,2,A,,,Edinburgh,Scottish Athletics League Division 2,30 Aug 15,http://powerof10.info/results/results.aspx?meetingid=138601&event=100&venue=Edinburgh&date=30-Aug-15,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,11.58,,-2.9,,2,A1,,,Grangemouth,Scottish Athletics League Division 2,10 May 15,http://powerof10.info/results/results.aspx?meetingid=138597&event=100&venue=Grangemouth&date=10-May-15,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,11.6,,,,1,A,,,Kilmarnock,Central & South of Scotland League Division 3,2 Aug 15,http://powerof10.info/results/results.aspx?meetingid=136289&event=100&venue=Kilmarnock&date=2-Aug-15,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,11.61,,,,2,1,,,Livingston,Livingston Open Meeting,22 Apr 15,http://powerof10.info/results/results.aspx?meetingid=136816&event=100&venue=Livingston&date=22-Apr-15,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,100,11.9,,,,1,A,,,East Kilbride,Central & South of Scotland League Division 3,17 May 15,http://powerof10.info/results/results.aspx?meetingid=136285&event=100&venue=East+Kilbride&date=17-May-15,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,22.54,,1.5,,3,A,,,Edinburgh,Scottish Athletics League Division 2,30 Aug 15,http://powerof10.info/results/results.aspx?meetingid=138601&event=200&venue=Edinburgh&date=30-Aug-15,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,22.67,,,,1,A,,,Grangemouth,Central & South of Scotland League Division 3,28 Jun 15,http://powerof10.info/results/results.aspx?meetingid=143525&event=200&venue=Grangemouth&date=28-Jun-15,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,22.73,w,2.4,,4,,,,Grangemouth,Scottish East District Championships,22 May 15,http://powerof10.info/results/results.aspx?meetingid=131823&event=200&venue=Grangemouth&date=22-May-15,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,22.75,,0.1,,2,1,,,Edinburgh,Lothian Trials,5 Apr 15,http://powerof10.info/results/results.aspx?meetingid=133008&event=200&venue=Edinburgh&date=5-Apr-15,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,22.88,,-0.4,,2,A,,,Inverness,Scottish Athletics League Division 2,14 Jun 15,http://powerof10.info/results/results.aspx?meetingid=138599&event=200&venue=Inverness&date=14-Jun-15,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,23.30,,-1.9,,5,h2,,,Aberdeen,Scottish Athletics Senior Championships,16 Aug 15,http://powerof10.info/results/results.aspx?meetingid=133091&event=200&venue=Aberdeen&date=16-Aug-15,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,23.54,,-2.7,,4,A,,,Grangemouth,Scottish Athletics League Division 2,10 May 15,http://powerof10.info/results/results.aspx?meetingid=138597&event=200&venue=Grangemouth&date=10-May-15,SEN
Craig Knowles,http://powerof10.info/athletes/profile.aspx?athleteid=21810,http://www.runbritainrankings.com/runners/profile.aspx?athleteid=21810,200,23.90,,0.0,,5,A,,,Kilmarnock,Scottish Athletics League Division 2,5 Jul 15,http://powerof10.info/results/results.aspx?meetingid=138603&event=200&venue=Kilmarnock&date=5-Jul-15,SEN
